Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,District,FBI Code
JK283842,06/05/2026 10:00:00 AM,055XX S CORNELL AVE,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,002,06
JK283483,06/05/2026 10:00:00 AM,018XX W NORWOOD ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,024,08A
JK283963,06/05/2026 10:00:00 AM,065XX S CLAREMONT AVE,0580,STALKING,SIMPLE,APARTMENT,False,True,008,08A
JK290751,06/05/2026 10:00:00 AM,010XX W 61ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,007,08B
JK283873,06/05/2026 10:00:00 AM,046XX W 79TH ST,0460,BATTERY,SIMPLE,APARTMENT,False,False,008,08B
JK282892,06/05/2026 10:00:00 AM,055XX S MENARD AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,008,26
JK283557,06/05/2026 10:00:00 AM,020XX W PETERSON AVE,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,024,06
JK282721,06/05/2026 10:00:00 AM,018XX W NORWOOD ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,024,08A
JK282822,06/05/2026 10:00:00 AM,009XX N AVERS AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,011,06
JK283238,06/05/2026 10:00:00 AM,013XX N WOLCOTT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,014,08B
JK283431,06/05/2026 10:00:00 AM,054XX W WELLINGTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,025,07
JK282708,06/05/2026 10:00:00 AM,083XX S ELIZABETH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,006,14
JK282853,06/05/2026 10:00:00 AM,106XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,005,14
JK283214,06/05/2026 10:00:00 AM,061XX S CHAMPLAIN AVE,0810,THEFT,OVER $500,APARTMENT,False,False,003,06
JK283163,06/05/2026 10:00:00 AM,031XX W 38TH ST,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",ALLEY,False,False,009,07
JK288166,06/05/2026 09:57:00 AM,123XX S PRINCETON AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,005,26
JK282874,06/05/2026 09:50:00 AM,016XX W MADISON ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,012,04A
JK282718,06/05/2026 09:45:00 AM,037XX N SPAULDING AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,017,08A
JK282699,06/05/2026 09:44:00 AM,0000X E SUPERIOR ST,0460,BATTERY,SIMPLE,STREET,False,False,018,08B
JK282723,06/05/2026 09:40:00 AM,080XX S SAWYER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,008,14
JK283239,06/05/2026 09:30:00 AM,013XX W BELMONT AVE,0560,ASSAULT,SIMPLE,MEDICAL / DENTAL OFFICE,False,True,019,08A
JK282643,06/05/2026 09:30:00 AM,044XX W MARQUETTE RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,008,07
JK282637,06/05/2026 09:30:00 AM,042XX W GRENSHAW ST,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,True,011,14
JK282806,06/05/2026 09:30:00 AM,020XX W PETERSON AVE,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,024,06
JK282651,06/05/2026 09:30:00 AM,130XX S EVANS AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,005,08A
JK282695,06/05/2026 09:27:00 AM,078XX S SANGAMON ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,ALLEY,False,False,006,02
JK282979,06/05/2026 09:00:00 AM,073XX S DR MARTIN LUTHER KING JR DR,1195,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,OTHER (SPECIFY),False,False,003,11
JK282820,06/05/2026 09:00:00 AM,048XX W CORTEZ ST,0560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,False,015,08A
JK282649,06/05/2026 09:00:00 AM,017XX E 53RD ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,002,06
JK282617,06/05/2026 09:00:00 AM,130XX S EVANS AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,005,04B
JK287474,06/05/2026 09:00:00 AM,063XX S NEW ENGLAND AVE,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,SCHOOL - PRIVATE BUILDING,False,False,008,02
JK283211,06/05/2026 09:00:00 AM,051XX W CRYSTAL ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,025,07
JK283383,06/05/2026 09:00:00 AM,023XX E 74TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,003,14
JK282752,06/05/2026 08:45:00 AM,005XX N ARMOUR ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,SCHOOL - PUBLIC GROUNDS,False,False,012,26
JK282562,06/05/2026 08:34:00 AM,043XX W MADISON ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,011,18
JK283499,06/05/2026 08:30:00 AM,022XX S WHIPPLE ST,0820,THEFT,$500 AND UNDER,STREET,False,False,010,06
JK282587,06/05/2026 08:29:00 AM,002XX N PULASKI RD,0460,BATTERY,SIMPLE,SIDEWALK,True,False,011,08B
JK282564,06/05/2026 08:26:00 AM,090XX S WALLACE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,022,08B
JK282584,06/05/2026 08:20:00 AM,028XX N AVERS AVE,0650,BURGLARY,HOME INVASION,APARTMENT,False,True,025,05
JK282593,06/05/2026 08:17:00 AM,012XX S KOSTNER AVE,0560,ASSAULT,SIMPLE,STREET,False,False,010,08A
JK282603,06/05/2026 08:11:00 AM,063XX S TROY ST,5131,OTHER OFFENSE,VIOLENT OFFENDER - ANNUAL REGISTRATION,RESIDENCE - GARAGE,False,False,008,26
JK282590,06/05/2026 08:10:00 AM,003XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,001,08B
JK282604,06/05/2026 08:04:00 AM,044XX N SHERIDAN RD,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,False,019,04B
JK282959,06/05/2026 08:00:00 AM,079XX S DREXEL AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,APARTMENT,False,False,006,06
JK282576,06/05/2026 08:00:00 AM,082XX S ELLIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,006,14
JK282565,06/05/2026 08:00:00 AM,014XX N SEDGWICK ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,False,False,018,20
JK290041,06/05/2026 08:00:00 AM,041XX W IOWA ST,0820,THEFT,$500 AND UNDER,STREET,False,False,011,06
JK285275,06/05/2026 08:00:00 AM,012XX W Early Ave,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),False,False,020,06
JK285594,06/05/2026 08:00:00 AM,009XX N DRAKE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,011,26
JK285597,06/05/2026 08:00:00 AM,003XX S PULASKI RD,031A,ROBBERY,ARMED - HANDGUN,STREET,True,False,011,03
JK290398,06/05/2026 07:52:00 AM,071XX S STONY ISLAND AVE,0810,THEFT,OVER $500,CLEANING STORE,False,False,003,06
JK282553,06/05/2026 07:50:00 AM,082XX S ELLIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,006,14
JK282552,06/05/2026 07:45:00 AM,067XX S CONSTANCE AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,003,04B
JK282542,06/05/2026 07:45:00 AM,003XX N HAMLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,011,08B
JK282601,06/05/2026 07:30:00 AM,029XX S CANAL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,009,14
JK282528,06/05/2026 07:30:00 AM,019XX S CARPENTER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,012,14
JK282561,06/05/2026 07:30:00 AM,048XX W CONGRESS PKWY,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,015,04A
JK282566,06/05/2026 07:30:00 AM,053XX S HAMLIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,008,07
JK282611,06/05/2026 07:25:00 AM,058XX S ARTESIAN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,008,05
JK282521,06/05/2026 07:21:00 AM,050XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,002,06
JK286390,06/05/2026 07:15:00 AM,030XX S LAWNDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,SCHOOL - PUBLIC GROUNDS,False,False,010,14
JK282522,06/05/2026 07:15:00 AM,030XX S CANAL ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,009,06
JK282529,06/05/2026 07:15:00 AM,030XX S CANAL ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,009,06
JK282544,06/05/2026 07:14:00 AM,0000X S STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,001,06
JK291854,06/05/2026 07:06:00 AM,029XX N LAKE SHORE DR,0890,THEFT,FROM BUILDING,HOSPITAL BUILDING / GROUNDS,False,False,019,06
JK282554,06/05/2026 07:03:00 AM,041XX N BERNARD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,017,14
JK282586,06/05/2026 07:00:00 AM,059XX S RACINE AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,007,03
JK282519,06/05/2026 07:00:00 AM,015XX S WASHTENAW AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,HOSPITAL BUILDING / GROUNDS,False,False,010,06
JK286748,06/05/2026 07:00:00 AM,061XX N KENMORE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,024,07
JK287303,06/05/2026 07:00:00 AM,065XX S SACRAMENTO AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,False,False,008,11
JK282507,06/05/2026 06:58:00 AM,038XX S LOWE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,009,14
JK282503,06/05/2026 06:50:00 AM,025XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,001,08A
JK282497,06/05/2026 06:45:00 AM,012XX N KARLOV AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,True,True,025,04B
JK282555,06/05/2026 06:45:00 AM,006XX N SAWYER AVE,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,011,08A
JK282863,06/05/2026 06:30:00 AM,0000X W 95TH ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,False,False,006,06
JK284617,06/05/2026 06:30:00 AM,011XX S THROOP ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,012,06
JK282489,06/05/2026 06:18:00 AM,067XX S CONSTANCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,003,08B
JK283414,06/05/2026 06:15:00 AM,048XX N RAVENSWOOD AVE,0810,THEFT,OVER $500,OTHER RAILROAD PROPERTY / TRAIN DEPOT,False,False,020,06
JK283260,06/05/2026 06:05:00 AM,041XX W GRENSHAW ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,011,14
JK282514,06/05/2026 06:00:00 AM,018XX W 78TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,006,07
JK289461,06/05/2026 06:00:00 AM,100XX W OHARE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,016,07
JK282572,06/05/2026 06:00:00 AM,003XX E CERMAK RD,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,001,06
JK283012,06/05/2026 06:00:00 AM,073XX N WESTERN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,024,06
JK287735,06/05/2026 06:00:00 AM,022XX E 99TH ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,004,06
JK290492,06/05/2026 06:00:00 AM,082XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,006,08B
JK282541,06/05/2026 06:00:00 AM,018XX W 78TH ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,006,07
JK282605,06/05/2026 06:00:00 AM,006XX E 69TH ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,003,08A
JK282483,06/05/2026 05:58:00 AM,001XX E HURON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,018,14
JK282477,06/05/2026 05:57:00 AM,002XX W JACKSON BLVD,0460,BATTERY,SIMPLE,SIDEWALK,False,False,001,08B
JK282479,06/05/2026 05:50:00 AM,026XX W WARREN BLVD,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,012,06
JK282496,06/05/2026 05:43:00 AM,089XX S ESCANABA AVE,0461,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE - YARD (FRONT / BACK),True,False,004,04B
JK282513,06/05/2026 05:42:00 AM,002XX E 69TH PL,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,True,003,26
JK282463,06/05/2026 05:39:00 AM,051XX W DIVISION ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,025,04A
JK282524,06/05/2026 05:38:00 AM,074XX S STONY ISLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,003,07
JK282499,06/05/2026 05:30:00 AM,038XX W 70TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,008,07
JK282622,06/05/2026 05:30:00 AM,100XX S OGLESBY AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,004,06
JK282449,06/05/2026 05:20:00 AM,025XX N NARRAGANSETT AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,025,04B
JK283417,06/05/2026 05:20:00 AM,061XX W NEWPORT AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - YARD (FRONT / BACK),False,False,016,26
JK282517,06/05/2026 05:20:00 AM,033XX N KENNETH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,017,07
JK282454,06/05/2026 05:18:00 AM,007XX N LAMON AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,015,06
JK282455,06/05/2026 05:15:00 AM,074XX S HARVARD AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,007,07
JK282474,06/05/2026 05:14:00 AM,002XX W 25TH PL,0810,THEFT,OVER $500,RESIDENCE,False,False,009,06
JK282447,06/05/2026 05:11:00 AM,080XX S MAY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),False,False,006,14
JK282897,06/05/2026 05:00:00 AM,047XX W MAYPOLE AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,011,06
JK282682,06/05/2026 05:00:00 AM,008XX N HARDING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,011,07
JK282444,06/05/2026 04:48:00 AM,032XX N KEATING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,017,14
JK282443,06/05/2026 04:45:00 AM,029XX E 90TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,True,004,14
JK284135,06/05/2026 04:30:00 AM,075XX S PEORIA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,006,07
JK282460,06/05/2026 04:30:00 AM,001XX E 70TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,003,06
JK282585,06/05/2026 04:30:00 AM,007XX W MELROSE ST,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),False,False,019,06
JK282439,06/05/2026 04:29:00 AM,024XX W CHICAGO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,012,06
JK282674,06/05/2026 04:28:00 AM,050XX N NAGLE AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,016,06
JK282437,06/05/2026 04:25:00 AM,032XX N CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,False,False,019,26
JK282442,06/05/2026 04:20:00 AM,076XX S NORMAL AVE,0580,STALKING,SIMPLE,RESIDENCE,False,True,006,08A
JK282498,06/05/2026 04:19:00 AM,038XX N WILTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,019,14
JK282430,06/05/2026 04:16:00 AM,065XX S DR MARTIN LUTHER KING JR DR,031A,ROBBERY,ARMED - HANDGUN,APARTMENT,False,True,003,03
JK282425,06/05/2026 04:10:00 AM,048XX W MONROE ST,0460,BATTERY,SIMPLE,STREET,False,False,015,08B
JK282870,06/05/2026 04:04:00 AM,050XX N MANGO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,False,False,016,07
JK282432,06/05/2026 04:03:00 AM,009XX S CICERO AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,011,15
JK282428,06/05/2026 04:03:00 AM,046XX W POLK ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,011,03
JK282418,06/05/2026 03:50:00 AM,044XX S WALLACE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,True,009,14
JK282435,06/05/2026 03:45:00 AM,011XX W TAYLOR ST,0560,ASSAULT,SIMPLE,STREET,False,False,012,08A
JK282434,06/05/2026 03:45:00 AM,026XX N MILWAUKEE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,014,08A
JK283208,06/05/2026 03:42:00 AM,068XX S TRIPP AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,008,06
JK282410,06/05/2026 03:39:00 AM,0000X W ELM ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,018,15
JK282583,06/05/2026 03:33:00 AM,050XX N RUTHERFORD AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,VEHICLE NON-COMMERCIAL,False,False,016,06
JK285582,06/05/2026 03:30:00 AM,005XX E 72ND ST,0460,BATTERY,SIMPLE,APARTMENT,False,False,003,08B
JK284229,06/05/2026 03:27:00 AM,019XX N DRAKE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,014,26
JK282417,06/05/2026 03:21:00 AM,005XX S WABASH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,001,14
JK283454,06/05/2026 03:11:00 AM,054XX W GRACE ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,016,26
JK283565,06/05/2026 03:11:00 AM,054XX W GRACE ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,016,06
JK282427,06/05/2026 03:06:00 AM,019XX E 73RD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,003,15
JK282420,06/05/2026 03:00:00 AM,013XX W 76TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,006,14
JK287624,06/05/2026 03:00:00 AM,066XX S KENNETH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,008,07
JK282533,06/05/2026 03:00:00 AM,017XX N AUSTIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,025,07
JK282404,06/05/2026 03:00:00 AM,031XX W DOUGLAS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,010,08B
JK283220,06/05/2026 03:00:00 AM,011XX N LEAMINGTON AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,015,06
JK282398,06/05/2026 02:52:00 AM,006XX N DEARBORN ST,0460,BATTERY,SIMPLE,STREET,False,False,018,08B
JK283717,06/05/2026 02:50:00 AM,054XX N SHERIDAN RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,020,07
JK282560,06/05/2026 02:30:00 AM,103XX S HOXIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,004,07
JK282399,06/05/2026 02:30:00 AM,077XX S PHILLIPS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,004,08B
JK282462,06/05/2026 02:30:00 AM,060XX S STONY ISLAND AVE,0810,THEFT,OVER $500,STREET,False,False,003,06
JK282456,06/05/2026 02:30:00 AM,048XX W MONROE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,015,14
JK282424,06/05/2026 02:30:00 AM,009XX W WILSON AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,019,08A
JK282397,06/05/2026 02:30:00 AM,091XX S HARVARD AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,006,08A
JK282458,06/05/2026 02:30:00 AM,067XX S KILDARE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,008,07
JK282393,06/05/2026 02:25:00 AM,121XX S NORMAL AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,False,True,005,04B
JK282468,06/05/2026 02:23:00 AM,029XX N MENARD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - YARD (FRONT / BACK),False,False,025,14
JK283241,06/05/2026 02:22:00 AM,070XX S JEFFERY BLVD,0710,THEFT,THEFT FROM MOTOR VEHICLE,OTHER (SPECIFY),False,False,003,06
JK282401,06/05/2026 02:20:00 AM,088XX S BURLEY AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,False,False,004,26
JK282392,06/05/2026 02:20:00 AM,049XX N AVERS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,APARTMENT,True,False,017,15
JK282615,06/05/2026 02:17:00 AM,0000X N CLARK ST,1310,CRIMINAL DAMAGE,TO PROPERTY,BANK,False,False,001,14
JK282387,06/05/2026 02:15:00 AM,054XX W GALE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,016,08B
JK283537,06/05/2026 02:10:00 AM,068XX W DIVERSEY AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,025,07
JK284060,06/05/2026 02:10:00 AM,002XX S JEFFERSON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,001,14
JK283205,06/05/2026 02:05:00 AM,045XX N CLARENDON AVE,0810,THEFT,OVER $500,OTHER (SPECIFY),False,False,019,06
JK282395,06/05/2026 02:00:00 AM,009XX W RANDOLPH ST,0460,BATTERY,SIMPLE,STREET,False,False,012,08B
JK282384,06/05/2026 02:00:00 AM,052XX W NELSON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,025,14
JK282889,06/05/2026 02:00:00 AM,051XX W LAKE ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,False,False,015,06
JK282385,06/05/2026 01:59:00 AM,097XX S LUELLA AVE,0460,BATTERY,SIMPLE,RESIDENCE,True,False,004,08B
JK282467,06/05/2026 01:58:00 AM,0000X S DEARBORN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,BANK,False,False,001,14
JK289523,06/05/2026 01:50:00 AM,016XX W DIVISION ST,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,014,06
JK282379,06/05/2026 01:48:00 AM,092XX S CALUMET AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,True,006,04A
JK282376,06/05/2026 01:48:00 AM,0000X E 107TH ST,0325,ROBBERY,VEHICULAR HIJACKING,VEHICLE NON-COMMERCIAL,False,False,005,03
JK282371,06/05/2026 01:45:00 AM,001XX N MICHIGAN AVE,0850,THEFT,ATTEMPT THEFT,CTA BUS STOP,False,False,001,06
JK282380,06/05/2026 01:39:00 AM,063XX S WOODLAWN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,003,14
JK282366,06/05/2026 01:33:00 AM,079XX S WABASH AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,006,26
JK282367,06/05/2026 01:30:00 AM,022XX E 67TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,003,14
JK282364,06/05/2026 01:24:00 AM,006XX W MONTROSE DR,1330,CRIMINAL TRESPASS,TO LAND,OTHER (SPECIFY),True,False,019,26
JK285418,06/05/2026 01:23:00 AM,068XX S TRIPP AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,008,07
JK282360,06/05/2026 01:18:00 AM,035XX W POTOMAC AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,014,14
JK287727,06/05/2026 01:18:00 AM,034XX W POTOMAC AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,014,11
JK282362,06/05/2026 01:10:00 AM,0000X E 9TH ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,001,05
JK282339,06/05/2026 01:06:00 AM,051XX S WOOD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,009,01A
JK282349,06/05/2026 01:05:00 AM,056XX S DR MARTIN LUTHER KING JR DR,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,True,True,002,04B
JK282339,06/05/2026 01:03:00 AM,051XX S WOOD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,009,01A
JK283920,06/05/2026 01:00:00 AM,017XX W 80TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,006,14
JK288174,06/05/2026 01:00:00 AM,016XX W JUNEWAY TER,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,False,False,024,04B
JK282912,06/05/2026 01:00:00 AM,063XX S CALUMET AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,False,False,003,14
JK282531,06/05/2026 01:00:00 AM,005XX E 60TH ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,003,06
JK285244,06/05/2026 01:00:00 AM,078XX S RHODES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,006,07
